id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0ACQNXLObfspmUezyRL8jr,0.68,0.383,11,-15.383,0,0.044,0.504,4.95e-05,0.163,0.492,137.318,343640,4
7rf5YnDlD0K2TZnv81dOBq,0.675,0.956,5,-5.345,0,0.053,0.326,0.00333,0.315,0.818,108.167,361173,4
2lZtKMrV9IVZL5pbItZzlM,0.729,0.719,9,-10.511,1,0.0569,0.202,0,0.104,0.412,105.56,369429,4
3E5wSWxUUUfIbZfYtL0h1A,0.719,0.918,7,-5.173,1,0.0532,0.0592,0.000112,0.169,0.636,120.376,276573,4
6EnjPxueaPaZkPvcwjs1kQ,0.729,0.481,6,-15.327,0,0.038,0.264,0.00099,0.133,0.801,138.06,354040,4
0sjGo00agIIq1VlmOkbszX,0.76,0.729,0,-5.208,0,0.0775,0.00389,0,0.522,0.765,95.028,274320,4
7JaB7Y7WhDjxZGFfXcteYo,0.632,0.649,11,-7.929,0,0.0391,0.52,5.18e-05,0.164,0.545,137.329,279227,4
3GlwsvmuCV4Qi2lZHm2rQ4,0.803,0.637,6,-11.664,1,0.185,0.00423,0,0.0922,0.514,99.939,290627,4
5gvWOpfhXpp5SubqQa82hI,0.749,0.749,10,-12.283,0,0.0473,0.0948,0.0214,0.318,0.863,101.588,267000,4
1dS1SUD3vr0McKwez9MqAY,0.638,0.918,9,-6.294,0,0.0385,0.00437,0.0706,0.331,0.723,125.066,234227,4
4w3R0GZ2rScJMKlgPJzHRq,0.507,0.914,4,-4.836,0,0.0841,0.00579,0.000112,0.401,0.3,75.091,272440,4
73JZKk0nb1WOUmh1Eo3Unc,0.489,0.968,3,-4.007,1,0.0482,7.17e-05,0.359,0.154,0.19,95.135,188600,4
1SlMYQmLe0yNEvBIfaPTAW,0.645,0.902,2,-4.222,1,0.0373,0.00129,0.00041,0.0922,0.48,128.117,217107,4
1MWaSUHDZBjPrsyaVxruqx,0.638,0.664,2,-5.767,1,0.0294,0.00872,0.00451,0.173,0.323,96.078,264267,4
33ayEZDfgARpadIdqo87JQ,0.609,0.874,2,-4.24,0,0.0966,0.00377,2.4e-05,0.419,0.428,125.045,226760,4
1ryMgu0CnRSseTYpvMDOLD,0.519,0.765,2,-5.822,0,0.0314,0.00285,0.0598,0.144,0.142,83.099,279893,4
2bEOoGCjJJVf60y3aKgXcn,0.624,0.898,9,-4.762,1,0.0495,0.00132,0.0354,0.583,0.666,130.146,216733,4
2OQRceDfxBfmwTEmNOSpFq,0.465,0.956,10,-4.297,1,0.0823,0.00457,0.0161,0.286,0.25,88.003,272413,4
47gjUao1XjSO4fvVRm9L55,0.295,0.878,2,-5.034,1,0.0541,0.00112,0.191,0.113,0.295,165.083,301853,3
4KcH1ZRV2W1q7Flq0QqC76,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,134467,4
5NoQvINZLBV1wMYPdNmReL,0.56,0.965,11,-2.341,1,0.0409,0.121,6.23e-06,0.169,0.964,162.825,149787,4
61MZN0yyMWSEwrLPUUGfgJ,0.42,0.965,0,-1.986,1,0.0403,0.0981,0.000335,0.0784,0.846,176.243,169920,4
29imR7dda5XqwPRFmby7HS,0.735,0.653,8,-5.533,1,0.0269,0.202,0.000307,0.0802,0.93,107.779,224560,4
2PN0JeaGtkHrlcmwZFWzBM,0.468,0.825,2,-12.853,0,0.0365,0.00159,0.000169,0.143,0.661,148.295,210333,4
4FzPIalyruWIiefI91qe4B,0.499,0.87,0,-4.431,1,0.126,0.0183,0,0.0512,0.893,188.853,137400,4
55mKuESqpfgqe0kooIkTH2,0.481,0.88,4,-1.108,1,0.176,0.00305,0.642,0.13,0.961,156.859,151960,4
2HZGsnMByx3V8KmNW6LqWF,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
4dyBuBbYZj1iiK0ywYjYzT,0.426,0.855,9,-3.132,1,0.054,0.0014,5.09e-05,0.0667,0.551,188.867,127747,4
0vGCxnTwYZFtOAW3oz28kd,0.232,0.866,3,-1.38,1,0.0503,0.0801,0.0962,0.235,0.722,179.551,92480,4
6HsajBqapfID97K6IWFR5R,0.353,0.484,0,-13.296,1,0.0521,0.267,0.0113,0.525,0.163,80.716,230173,4
5oVbcHZzZ1sMxSJ7h6z1IS,0.481,0.491,7,-12.982,1,0.0269,0.489,0.914,0.299,0.291,83.939,294427,4
1lTo5DqdPcHWI82OD3xZqu,0.549,0.508,5,-12.054,1,0.066,0.499,0.065,0.262,0.567,103.846,158533,4
3I6Mx1u0aNqj0V51MegkZK,0.819,0.847,6,-6.938,1,0.124,0.089,0.926,0.692,0.5,108.002,324107,4
0tFzeDxAogJUToyR0sokkI,0.642,0.612,0,-12.605,1,0.0281,0.211,0.258,0.0578,0.837,134.718,230333,4
4WCyQPYNFbJCMR7qPhwAos,0.614,0.815,0,-5.076,1,0.0501,0.0201,0.624,0.0671,0.865,170.179,258853,4
0NutkWPm0LYywAEoQ90v25,0.846,0.59,7,-12.663,1,0.0309,0.759,0.547,0.073,0.962,116.91,242347,4
3F0yjKvYkEBs8oQfUe64kL,0.622,0.515,11,-11.282,0,0.0347,0.363,0.913,0.12,0.707,87.769,290360,4
1WSW4VT8o81I4XIHINIXvC,0.538,0.784,7,-12.66,1,0.0461,0.142,0.0923,0.0803,0.529,92.525,507547,4
1RCriBo6McFaqfftZ5OAd0,0.654,0.726,7,-12.501,1,0.114,0.473,0.153,0.955,0.648,142.434,350899,4
41kg2RvdwBuIv0OPpvBS4v,0.646,0.962,9,-4.862,1,0.0536,0.138,0,0.471,0.961,164.79,144333,4
3pdHJCTk85ls2SGGXIJ7XH,0.525,0.989,4,-1.438,1,0.0527,0.00244,0,0.123,0.504,104.069,223228,4
1pNlZQeoPnlxqf1Mjgm0H2,0.505,0.938,7,-5.381,1,0.0432,0.0201,0.00218,0.177,0.961,161.842,157533,4
0LWkdUtorgGHr1bwT2C6tY,0.529,0.976,0,-4.978,1,0.108,0.0836,0,0.213,0.722,161.928,167507,3
0vNGbGK1pl5SrV6SHUh06H,0.503,0.983,5,-5.991,1,0.0809,0.0859,0.00197,0.12,0.549,155.823,85867,4
3a0PmAzfzQfCZFGWkqQ2vi,0.559,0.955,0,-2.49,1,0.181,0.0316,0,0.123,0.802,164.606,216001,4
0TE5Q3XEPkEfmyNtr47wWa,0.423,0.959,7,-4.613,1,0.107,0.0448,0,0.347,0.643,166.919,210627,4
6b769E9sQf0kZTILVjSDaH,0.47,0.895,9,-8.083,1,0.0476,0.0039,5.45e-05,0.296,0.877,141.951,173103,4
3MXxV2BQjMEhZmTtLkIOPz,0.614,0.951,7,-2.478,1,0.0742,0.02,0,0.0528,0.943,167.019,143547,4
12hrTdStYqC2lM5SAIQOcq,0.581,0.972,9,-5.404,1,0.06,0.00458,0.00102,0.44,0.903,170.129,173800,4
6enPOmd3vSFpI4jjms8kXN,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,193773,4
6aUhfNWYnMThF3TGtuYUUu,0.678,0.839,7,-3.617,1,0.0394,0.0379,0,0.0742,0.772,104.952,185907,4
7JnorPtXApoUw2AuJUGLY1,0.646,0.882,4,-3.77,0,0.0371,0.097,0,0.311,0.544,101.997,179360,4
20VA87wvgkMuD2NI6u47gJ,0.677,0.78,11,-6.013,1,0.035,0.194,0.0956,0.123,0.368,107.014,261200,4
0L6WEDBcgPwQNQFwvOVjgH,0.693,0.664,2,-5.036,1,0.0312,0.133,1.41e-05,0.378,0.425,126.938,226173,4
7K4VxvIXXbDbaVn6ARbch1,0.712,0.89,8,-4.418,1,0.035,0.0558,4.1e-06,0.294,0.853,112.033,170813,4
2eQQ7YHhROyqSPiMrTOuum,0.511,0.687,1,-4.328,1,0.0326,0.254,2.49e-06,0.108,0.172,139.995,262133,4
27aDju7VAODvQYHWrrv6o9,0.731,0.71,1,-4.285,1,0.0332,0.0382,9.92e-05,0.118,0.633,111.024,206800,4
21xngRe3P8ZaytDVa4d4gD,0.686,0.837,0,-4.591,1,0.0452,0.206,5.8e-05,0.213,0.829,155.951,178973,4
0YgXSDMUJlen2AQ6fnYLLr,0.524,0.906,1,-3.61,1,0.0479,0.138,0,0.122,0.774,139.914,179733,4
2stkLJ0JNcXkIRDNF3ld6c,0.681,0.335,3,-12.151,1,0.0336,0.793,3.39e-06,0.285,0.532,115.883,124160,4
446imtjItCGwAmXySZG2FS,0.788,0.45,3,-7.148,1,0.0278,0.897,3.07e-05,0.3,0.448,113.107,139522,4
5e0O7MjhNHq9G67qDFM8nR,0.689,0.478,8,-8.317,1,0.0292,0.732,0.638,0.141,0.855,109.953,126387,4
7dcQzzksdBi9vJLwtvwMKT,0.407,0.029,7,-29.692,1,0.0654,0.996,0.932,0.084,0.134,73.053,159800,5
53yBKCc5S7u8zzutqepkiT,0.68,0.617,2,-5.849,1,0.0378,0.731,0.0674,0.12,0.54,121.356,176933,4
5JypFayfT1V5OG4xJ8q7jK,0.541,0.53,1,-11.007,1,0.0303,0.168,0.00307,0.373,0.655,135.513,198587,4
1pJHnQCWY4hn8ZWuNJ75jt,0.611,0.681,7,-8.251,1,0.0376,0.124,6.55e-05,0.199,0.56,129.746,208907,4
6yCvs623RQx0el1fGmntrB,0.405,0.091,0,-19.807,0,0.0428,0.995,0.864,0.306,0.0717,67.941,203978,4
0tFlZBBAQFBwAHKpTOOv2Y,0.658,0.344,8,-11.501,1,0.0317,0.675,7.29e-06,0.132,0.344,106.935,162213,4
3uWRABftbxBCrdZWq2koUT,0.108,0.0897,5,-20.892,1,0.0394,0.917,0.19,0.161,0.0527,74.961,257067,5
1ipcb9qXpSHWhSUvdxJhsx,0.677,0.724,2,-8.992,1,0.0245,0.143,0.000101,0.158,0.697,90.392,212640,4
3xx0jE52PbtvwXgNaBUdch,0.647,0.482,5,-8.591,1,0.0262,0.29,0,0.232,0.437,142.648,219080,4
1S4fpfX2u0hzFD9vb6FEB6,0.523,0.501,1,-9.276,1,0.0366,0.459,0,0.0818,0.391,158.179,201267,4
5KMWwtJv3Ll2ROZfMerQs0,0.352,0.601,7,-12.646,1,0.0323,0.0942,0.0105,0.117,0.37,107.546,361093,4
6JdbV5DDltMVCyV0twmKwj,0.708,0.577,0,-8.229,1,0.0261,0.377,0,0.0718,0.836,85.667,178973,4
6QUEB3DDAD7oJhbIZF2v4Y,0.615,0.347,9,-9.596,1,0.0259,0.182,0,0.125,0.273,78.994,219507,4
5MkOctZG8LI9uHzpY7ncWj,0.657,0.415,5,-9.915,1,0.025,0.175,5.65e-06,0.132,0.347,96.03,186347,4
52erNkfUKv34u02CjcHOPj,0.674,0.578,4,-10.919,1,0.0663,0.164,0,0.103,0.961,172.498,186747,4
31lfvDUMzQ3siXemj9G5xV,0.614,0.53,9,-8.129,1,0.0254,0.0986,1.9e-06,0.09,0.58,108.051,179307,4
2HXI4dO1IkdxzME613wgR0,0.606,0.339,2,-9.475,1,0.026,0.373,9.27e-06,0.157,0.446,90.306,205240,4
6s908FOHbvhdyTJLPoqxPg,0.619,0.833,2,-10.136,0,0.0295,0.0264,0.0204,0.26,0.963,136.783,166467,4
4iW98ZK1gNzcXmQ5TgTD9X,0.438,0.927,2,-7.685,1,0.226,0.0968,1.53e-06,0.0145,0.635,176.627,217560,4
6pN3ra1mEPtjFsdCvDDHW3,0.413,0.869,0,-5.843,1,0.0442,0.00283,0.529,0.827,0.65,127.382,1292293,4
6qvkAXKtLbXEEVtUib4TAI,0.453,0.625,0,-7.574,1,0.143,0.323,0,0.376,0.757,88.992,396773,4
3dw8z31kqspoJgWG5SOf0w,0.541,0.742,2,-10.89,1,0.0664,0.196,0.00193,0.235,0.883,124.349,283693,4
5PmZ3kx9sSdYuY0J8ihydy,0.445,0.919,2,-6.883,1,0.211,0.106,2.24e-06,0.0257,0.904,175.713,176067,4
18bZGZU0wZ2lV1SEDoXqqr,0.38,0.532,6,-14.477,1,0.0434,0.537,4.62e-05,0.321,0.79,99.865,215987,4
3hnOGXevAjXfSQNWxoWpkV,0.734,0.471,7,-9.412,1,0.0604,0.442,6.15e-05,0.0627,0.871,122.634,421880,4
6bSNOZwVoBFXyydMEo7ja3,0.709,0.461,10,-16.132,0,0.0306,0.0684,0.451,0.0875,0.862,95.132,1035333,4
42C6QluWaSi7Ws2iE6OwIc,0.568,0.629,2,-12.298,1,0.0434,0.525,8.1e-06,0.172,0.893,152.694,190440,4
5S5rw0WLVCAux5B5bWCehK,0.611,0.8,0,-5.61,1,0.0377,0.257,0,0.194,0.527,89.974,209280,4
4bVuIlGQBMWS7vIhcx8Ae4,0.527,0.671,5,-5.032,0,0.0283,0.00842,0,0.268,0.331,136.03,214107,4
4YjjNHtEsTX6Af4mCTupT5,0.599,0.433,0,-6.336,1,0.0265,0.693,8.99e-05,0.178,0.384,135.948,226680,4
2Fs18NaCDuluPG1DHGw1XG,0.582,0.952,5,-3.848,1,0.0731,0.00324,0,0.223,0.655,103.027,276320,4
4D4xJ4LyDXBWIf9thFSMAJ,0.554,0.903,8,-3.152,1,0.0515,0.0103,0,0.107,0.419,112.998,206827,4
6Gfmj0HbpvxTdW0sdlzTDU,0.549,0.801,4,-4.734,1,0.0312,0.0349,6.8e-06,0.102,0.471,135.724,248280,4
1QsXOnBUiREtGixFfdLTOf,0.521,0.669,8,-4.691,1,0.0264,0.107,0,0.178,0.281,94.057,238600,4
5YSW99IUAIiAj243jF7PBO,0.425,0.596,2,-5.909,1,0.0356,0.407,0,0.147,0.214,145.977,242750,4
0CKba2KBPP9TFbh5Nf8i4P,0.617,0.8,3,-4.669,0,0.0303,0.0172,3.19e-05,0.179,0.634,117.955,262187,4
6eZP01jERQt27Ggq7kpEf9,0.549,0.698,3,-6.679,1,0.0347,0.0222,0,0.202,0.719,164.049,203507,4
3c2kMiSB86tVq1J4oULmvL,0.605,0.455,5,-8.903,0,0.0301,0.595,0,0.0816,0.678,106.825,151289,4
0XnhQGfqfi5CnZXcONJuI5,0.252,0.507,2,-13.337,1,0.0442,0.00206,0.00057,0.325,0.816,196.494,150907,4
4NnhLA66RRLXxKbiiscU9R,0.231,0.455,2,-8.06,1,0.0296,0.841,0,0.0823,0.391,166.705,175076,3
1YLaGOWAi7cwHZWOmKSv7M,0.36,0.348,2,-12.962,1,0.0291,0.0611,0.00409,0.0604,0.677,105.055,243467,4
0I6GNfHT6mrrU40sTmGr8j,0.656,0.66,2,-8.668,1,0.0395,0.275,4.21e-05,0.0601,0.819,125.156,182693,4
79d9LM5k2QfpkWYKVRe1fR,0.496,0.548,0,-8.613,0,0.0462,0.637,0,0.0925,0.554,137.754,170313,4
0r0qoBgedy5QBBwGnokJCT,0.554,0.534,2,-11.097,0,0.0413,0.249,1.96e-05,0.238,0.711,87.041,193505,4
6Dc674kWJso1MAxrP2Vu3j,0.567,0.543,6,-9.21,0,0.0575,0.032,4.14e-05,0.15,0.556,133.504,168956,4
38XYQYKfwZNMmBEcLZ4Zvk,0.672,0.717,2,-5.862,1,0.0435,0.256,0,0.0707,0.758,123.45,128120,4
35zVcYqFPco48lvS2Vtzdw,0.538,0.628,0,-11.53,1,0.0321,0.0309,0.00011,0.0997,0.884,125.975,143133,4
5B6Z7NwVqA7W3UFiqBdEJC,0.616,0.965,11,-4.464,1,0.0613,0.0135,0.000174,0.119,0.405,126.535,266627,4
3D5ORNm9spaTcdRx50ksHx,0.442,0.759,10,-13.475,1,0.0354,0.000402,0.0081,0.174,0.279,198.117,205560,4
3D3lmTEhuWaunO1yxpYPD8,0.567,0.867,7,-11.541,1,0.0484,0.00384,0.088,0.112,0.535,146.008,194107,4
6EZKvBJc9ljadSjWytSti2,0.608,0.913,4,-4.817,1,0.0611,0.000302,0.000356,0.0654,0.509,113.106,219893,4
52CxHT33NwRsGv46CCpiq5,0.615,0.831,8,-4.686,0,0.0476,0.000438,0.000502,0.145,0.378,120.871,225400,4
066s12j61ZlXnMDtnUiDbP,0.594,0.752,11,-10.661,0,0.0263,0.00847,0.00161,0.0578,0.736,101.582,326000,4
45ro8raQqTf9gbo2UEEUNA,0.606,0.916,6,-6.761,0,0.0412,0.00201,0.24,0.105,0.577,124.489,283360,4
3HbxkSkG6ifySM3R13vppN,0.609,0.897,7,-10.225,0,0.0923,0.00455,0,0.123,0.559,146.704,236773,4
5ezpnSlzlQaZfyZc8Wn2dV,0.541,0.948,9,-4.863,1,0.0696,0.0433,0.000518,0.341,0.257,89.605,267333,4
6ck6grQGiPLIaGAdPjH9fm,0.594,0.903,6,-9.227,0,0.04,0.0201,0.00136,0.308,0.582,98.66,194573,4
6xvyHB0hRzt4ZUrp3RWz0h,0.393,0.241,7,-13.209,1,0.0346,0.677,0,0.108,0.119,125.599,342533,4
0pw7kKjQ2yq65Sd9orl096,0.403,0.529,8,-7.829,1,0.0302,0.213,0,0.16,0.218,79.668,337280,4
7iVjZhc9ZJLjSlrEtnWs7l,0.481,0.346,8,-11.753,1,0.0254,0.41,1.25e-05,0.377,0.183,75.593,431573,4
4SEDE3t2HfLgqdyqEORIUj,0.439,0.453,3,-9.882,1,0.028,0.472,0,0.369,0.369,145.787,319667,4
5Kbu6EfNuU8NlH9IiQ9DQp,0.446,0.0382,1,-21.358,1,0.0426,0.823,0,0.0979,0.107,121.98,437533,4
59TTPd9hQSLxbfgsrFqX3a,0.371,0.224,7,-13.502,1,0.0299,0.711,0,0.242,0.149,130.027,324573,4
46i3OTW9y0Kf5vkUO5P1lT,0.307,0.179,3,-16.041,1,0.0335,0.897,0.000589,0.113,0.118,106.907,296573,4
4C1ngN7ukWfyvXBkzBMPjP,0.615,0.322,9,-12.269,0,0.0634,0.628,3.67e-05,0.121,0.301,143.869,259693,4
6UzlSmVPwUUn5p0EspzvM3,0.494,0.375,2,-13.528,1,0.0351,0.7,0,0.172,0.326,127.362,334800,4
6aDNdvUybnaEEdjldaqSKN,0.427,0.328,8,-11.602,1,0.0369,0.647,0,0.659,0.26,62.968,349307,4
2xar08Fq5xra2KKZs5Bw9j,0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,171467,4
0PJ4fdnOnAd7UbHyVuXtkB,0.592,0.585,8,-12.888,0,0.322,0.695,0,0.82,0.959,173.075,117573,4
5P11rW6aJErF37MTfRZS31,0.696,0.547,5,-5.954,0,0.169,0.792,0,0.155,0.623,73.203,155507,4
7DJsL4jyXA39GDiHFQYQ0t,0.565,0.962,8,-2.981,1,0.064,0.437,0,0.056,0.906,148.808,160227,4
5yQ9iMZXGcr5rlO4hoLsP4,0.54,0.681,4,-5.44,1,0.0508,0.808,0,0.162,0.794,88.385,307053,4
4aBVXXyOczufUUHQ0n9Jdg,0.258,0.248,7,-11.452,1,0.0299,0.652,0,0.16,0.196,104.834,216920,3
1bhuvevmcDLS2fyLjIqSDW,0.622,0.299,10,-12.653,1,0.0299,0.638,0.00149,0.0916,0.424,99.718,238307,3
0oQtjAjUeksVd9gHE5fl02,0.535,0.177,1,-11.311,1,0.0384,0.861,1.97e-06,0.11,0.404,134.764,201866,3
2htH7r8oqqEwp3BB6oh2cU,0.357,0.216,3,-12.833,1,0.0343,0.767,4.31e-06,0.531,0.283,119.57,222733,4
76MSB9fAR5jXVcBXdK5xMy,0.505,0.17,3,-12.848,1,0.0325,0.823,2.87e-05,0.0619,0.305,82.888,164666,4
3OxZRHorxhJmbNtjr0j4hE,0.635,0.31,2,-14.43,0,0.0315,0.603,0.174,0.139,0.603,120.675,156200,4
1hnfgLEOOLp2wPry0LOS8q,0.647,0.42,5,-11.515,1,0.0305,0.568,0.621,0.248,0.931,119.826,183267,4
2vMWnjMI89KfMKhvUq4OnP,0.545,0.605,9,-15.207,1,0.0397,0.372,0.954,0.224,0.905,99.912,153333,4
251wqh0Iud1TTQZifZJPZG,0.534,0.333,2,-10.57,0,0.0258,0.818,0.506,0.299,0.391,104.582,164027,4
0G2RhhKLHtdnC9DtE9fLkl,0.642,0.254,0,-14.234,0,0.0303,0.749,0.0915,0.0804,0.653,121.599,186067,4
4CDcY85Jn32FxQfDqSDKkK,0.618,0.495,9,-10.829,0,0.0284,0.654,0.85,0.0802,0.859,95.451,183267,4
60XHztDBF0M43CLqPgwf0O,0.49,0.223,2,-17.153,0,0.0297,0.808,0.176,0.34,0.391,110.633,213373,4
3tzGY3sNYGBLx1avu14c4A,0.415,0.263,2,-17.46,0,0.0324,0.648,0.852,0.161,0.663,136.416,159173,5
4Yj7YmO7CfNO6YSXoxrnfq,0.468,0.544,5,-10.871,0,0.043,0.786,0.955,0.105,0.643,128.754,221333,4
6rp1icX5bWCirj4RMS7IRI,0.374,0.509,8,-14.431,1,0.031,0.496,0.0506,0.504,0.921,169.797,166373,4
4PuUa8e5s7P3Zv1IdCGIsa,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000825,0.142,0.13,76.35,296387,4
2fSIF8CJhoc9CJhF9vJDXp,0.587,0.142,7,-15.196,1,0.0329,0.862,0.000162,0.0953,0.288,119.752,250867,4
1jyddn36UN4tVsJGtaJfem,0.579,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840,4
1U1GtaJeYwGsPgqV9Me5bb,0.505,0.322,7,-13.809,1,0.0315,0.15,0.000106,0.147,0.581,170.145,306200,3
1xYMyM7MxFi4OuzDA2op9Q,0.55,0.334,10,-10.73,1,0.0288,0.517,0.000169,0.101,0.143,72.235,307535,4
5aGkIyzLVYGuLIHkxpNAFF,0.321,0.425,7,-12.73,1,0.0455,0.342,0.000262,0.23,0.493,173.24,241547,3
2zaCxSJuWvEqiFVzayuWDN,0.379,0.598,2,-9.056,1,0.0394,0.178,0.115,0.123,0.468,174.532,310480,3
56AecW9Anb0CY6HpgWvcg9,0.614,0.283,0,-8.008,1,0.027,0.475,0,0.114,0.33,107.674,280227,3
3V4GBwxo5UjAAjXbYES3x1,0.484,0.187,0,-14.75,1,0.0352,0.292,3.73e-06,0.316,0.193,116.866,276507,4
7fMYBrlKl9mkcMTUGT4j6l,0.472,0.55,6,-8.516,1,0.028,0.461,0.000555,0.172,0.395,148.101,272667,4
2THDVIVytLuGX7S7UghuC1,0.584,0.155,1,-20.474,0,0.0516,0.805,0.909,0.114,0.354,148.261,282840,4
3wNdebqmHRSVm17wWKu8Kw,0.28,0.297,8,-17.516,1,0.0393,0.419,0.916,0.112,0.0485,96.929,322400,4
4QjTZFWB9ZXMtaoyqZrrix,0.529,0.00348,11,-33.588,1,0.0413,0.971,0.871,0.0945,0.218,106.915,167000,3
4F4s3Kqu0eiIqcx14oT6Bc,0.293,0.154,4,-15.37,0,0.0385,0.677,0.88,0.147,0.182,70.649,253973,4
6bLZPMmjb3PlX6XPUdJpW9,0.0629,0.088,4,-19.002,0,0.0422,0.721,0.0905,0.109,0.0365,51.161,454093,4
7vZEC8LgBnx8pb9GlxHVwG,0.239,0.326,10,-15.446,1,0.0428,0.677,0.0306,0.0714,0.105,161.914,361440,4
3meYJfC278syb2g79Qv5lD,0.288,0.0919,2,-20.891,1,0.0437,0.937,0.618,0.0813,0.119,117.456,250227,1
7plFFD3sGVQkvTqB58ERdy,0.199,0.179,1,-17.695,1,0.0368,0.693,0.37,0.156,0.228,92.101,331200,1
7usOQQRtN6hgW7R0OJu2wz,0.534,0.0729,1,-22.142,1,0.0359,0.778,0.833,0.093,0.366,76.983,337240,4
1FAJqKUvFY3Lh4gEnaRB8F,0.465,0.13,6,-22.426,1,0.0414,0.869,0.896,0.105,0.595,195.959,293160,4
300zfRaCgTmEm5Eqe3HqZZ,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384,240800,4
3m0y8qLoznUYi73SUBP8GI,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,245253,4
0DEwNI2DgasX1eprqCivJk,0.744,0.376,6,-14.937,0,0.0395,0.479,3.86e-05,0.254,0.696,91.113,249053,4
7ubq5fqmcPhfg1Q8s3HbbA,0.909,0.544,9,-11.692,1,0.0529,0.139,0.00614,0.457,0.962,125.918,247960,4
4AaB8loejHKcwAQN0MT72B,0.875,0.644,2,-11.55,1,0.0378,0.0296,0.908,0.0696,0.762,117.561,381733,4
09aPF7Q4BeTGYDP1YDXevp,0.733,0.532,4,-16.265,1,0.0332,0.00366,0.883,0.253,0.8,115.524,287627,4
3MRuDpyMpkRtK2103qTEl0,0.845,0.636,2,-13.593,1,0.0467,0.568,0.00166,0.0613,0.895,110.759,300760,4
0fV0WxBynpqaavBCRA2r4h,0.722,0.62,11,-8.628,0,0.026,0.0244,0.527,0.324,0.632,91.99,341400,4
0OQbLS3dZ2BI7vD8r1Y8rH,0.685,0.487,4,-11.048,1,0.0259,0.334,1.03e-06,0.152,0.501,106.376,276200,4
0FmObOnwkUfCrfrmearQnl,0.677,0.545,1,-11.34,0,0.114,0.183,0,0.0577,0.848,169.889,204227,4
5J4e1T4aqU6aS8g5IjceIr,0.275,0.338,3,-10.199,1,0.0309,0.843,9.85e-05,0.196,0.514,82.377,227893,4
361wxJRa6M2sH1Epy2MAC1,0.515,0.603,10,-6.246,1,0.0318,0.639,0,0.121,0.892,127.151,176627,4
1g8SEY3F2iliV1aJgqmQsv,0.406,0.567,5,-7.24,1,0.036,0.605,0.0178,0.24,0.767,116.474,152107,5
6QAJbtf8Qb69AKsp8soPmN,0.372,0.184,7,-16.772,1,0.031,0.661,0.361,0.207,0.541,83.535,168240,4
58EvnxQz4OhOCmuHtCefr5,0.486,0.18,4,-17.204,0,0.0344,0.899,0.00455,0.13,0.292,94.895,283827,3
5VsvLjGhooBgrZRIePqacY,0.462,0.395,5,-14.017,1,0.0394,0.313,0.00101,0.197,0.495,92.921,219493,4
34pj77s8QiPhr1yif8EXwT,0.56,0.301,1,-10.609,1,0.0305,0.804,0.000119,0.289,0.449,73.997,207760,4
5uqzEHkb8iaR7K9QSN4Rim,0.338,0.462,10,-8.801,1,0.0341,0.605,1.25e-06,0.294,0.42,81.275,213467,3
0vTvoH6lUGJ82iZSehDJch,0.479,0.487,3,-6.985,1,0.0301,0.702,1.98e-05,0.0696,0.792,116.627,167147,4
0cPPjVcDeOZTXYBBzdNkTO,0.328,0.593,10,-6.588,1,0.0351,0.944,0,0.127,0.638,109.817,179093,4
54zSjfZLFDQXSWkZzwlYJE,0.711,0.505,0,-13.183,1,0.0666,0.203,0,0.0546,0.683,108.102,223840,4
3HiIBzaoBkOTLmRYkdsusv,0.698,0.526,0,-14.338,1,0.298,0.637,0,0.919,0.763,119.827,197733,4
3rrrMhc76FDnS4N7wu2KfH,0.37,0.378,5,-15.178,1,0.0369,0.514,0,0.222,0.722,112.159,212773,4
792qsDAf2ScTLCVjXS6HwB,0.639,0.59,7,-9.55,1,0.256,0.476,2.44e-05,0.461,0.798,174.416,262333,4
6oamuJZeT7F13iLwACdQ4X,0.591,0.551,2,-13.72,1,0.0286,0.187,0.000652,0.0749,0.877,100.326,175933,4
27SvuGk7euNJhYJf3CAfBX,0.436,0.669,0,-7.312,1,0.224,0.598,0,0.689,0.44,170.55,251680,3
1O7QxvrE4C7j7Qdi5HCP3W,0.659,0.758,0,-4.931,1,0.0401,0.363,0,0.116,0.678,107.79,224360,4
0iE8CuhrbtabeFRnrQYmZP,0.435,0.804,0,-8.48,1,0.169,0.466,0,0.942,0.727,93.83,187040,3
70XWEVyyL1Ds4LOHQbgwh0,0.655,0.79,0,-4.784,1,0.248,0.395,0,0.364,0.865,120.787,199067,4
6GzBwNlOE7SmeDIzuTvfbV,0.784,0.731,4,-5.128,0,0.0937,0.315,0,0.747,0.619,97.92,316000,4
