,g_song_id,writer_id,writer_name,for_project
6296,2777,223,Common,True
6297,2779,685,"Tyler, The Creator",True
6298,2779,1262,Hodgy,True
6299,2780,51081,Mr. Chop,True
6300,2780,21205,Charles Bukowski,True
6301,2780,70,MF DOOM,True
6302,2781,225,De La Soul,True
6303,2781,1311,Teenage Fanclub,True
6362,2812,454984,Don blackman,True
6363,2812,123,Dr. Dre,True
6364,2812,46,Snoop Dogg,True
6365,2813,987693,Jimmy Jam & Terry Lewis,True
6366,2813,117,Trina,True
6367,2813,11242,Teedra Moses,True
6368,2813,941209,Josh Burke,True
6369,2813,643645,Steve Scipio,True
6370,2814,206,Jae Millz,True
6371,2814,4,Lil Wayne,True
6372,2817,2256,E.D.I. Mean,True
6373,2817,6140,Napoleon (Outlawz),True
6374,2817,59,2Pac,True
6375,2817,2257,Young Noble,True
6383,2826,68,Kid Cudi,True
6402,2842,9520,L.E.S.,True
6403,2842,56,Nas,True
6404,2843,45,Eminem,True
6405,2844,1307,Brandon Hines,True
6406,2844,69,J. Cole,True
6409,2846,1308,Hopsin,True
6410,2847,644202,Mike Strange,True
6411,2847,45,Eminem,True
6412,2847,33782,Luis Resto,True
6413,2847,157,Akon,True
6414,2848,67,Jeezy,True
6415,2848,72,Kanye West,True
6416,2850,810,Obie Trice,True
6417,2850,45,Eminem,True
6418,2852,396,Wale,True
6420,2860,15865,BeYoOwnBoss,True
6422,2862,108,50 Cent,True
6423,2862,65709,Freddie Perren,True
6424,2862,37699,Leon Ware,True
6425,2862,626771,Christine Yarian,True
6426,2862,6021,Jake One,True
6427,2863,108,50 Cent,True
6428,2863,856053,Derick Prosper,True
6429,2863,43849,Fyre Dept.,True
6431,2869,296,J.R. Writer,True
6432,2869,1315,Hell Rell,True
6433,2869,79,Jim Jones,True
6434,2869,1,Cam’ron,True
6435,2869,53104,I.N.F.O,True
6436,2871,506,Tech N9ne,True
6438,2874,396,Wale,True
6439,2874,28451,D.A.,True
6440,2874,1319,Meek Mill,True
6441,2874,88,Rick Ross,True
6442,2877,438,Chris Brown,True
6448,2880,1308,Hopsin,True
6449,2880,1321,SwizZz,True
6451,2882,179,Joe Budden,True
6460,2892,108,50 Cent,True
6461,2892,10233,Scott Storch,True
6463,2894,13,Gucci Mane,True
6466,2899,684,Pharoahe Monch,True
6467,2899,5434,Prince Po,True
6477,2907,835,Michael Jackson,True
6509,2931,130,Drake,True
6533,2953,329,Beastie Boys,True
6534,2953,10929,Money Mark,True
6538,2957,147,Lupe Fiasco,True
6548,2964,14558,Jeff Bass,True
6549,2964,546362,Mark Bass,True
6550,2964,45,Eminem,True
6584,2982,33782,Luis Resto,True
6585,2982,45,Eminem,True
6586,2988,4757,L.V.,True
6587,2988,27459,Sean C,True
6588,2988,20,Ghostface Killah,True
6589,2988,42,The Game,True
6590,2988,262,Joell Ortiz,True
6591,2990,147,Lupe Fiasco,True
6594,2993,619599,Greg Camp,True
6595,2996,69,J. Cole,True
6596,2998,59,2Pac,True
6597,3002,45,Eminem,True
6598,3008,4,Lil Wayne,True
6599,3008,42,The Game,True
6600,3009,1511365,Rashad Ballard,True
6601,3009,1511364,Jarvis Mills,True
6602,3009,1511363,Carl Lilly,True
6603,3009,1043673,Christopher Moore,True
6604,3009,92,Nicki Minaj,True
6605,3009,4,Lil Wayne,True
6668,3044,31426,Jamie xx,True
6669,3044,130145,Romy Madley Croft,True
6670,3044,420369,Oliver Sim,True
6671,3044,420368,Baria Qureshi,True
6677,3046,11439,Afrojack,True
6678,3046,338,Busta Rhymes,True
6679,3046,4,Lil Wayne,True
6680,3046,236469,Ryan Buendia,True
6681,3046,193020,Jean Baptiste,True
6682,3046,12908,Diplo,True
6683,3046,438,Chris Brown,True
6684,3053,56,Nas,True
6685,3053,9520,L.E.S.,True
6692,3061,6788,Madlib,True
6693,3061,70,MF DOOM,True
6694,3062,45,Eminem,True
6720,3085,1884,Chuck D,True
6721,3085,55449,Keith Shocklee,True
6722,3085,29736,Eric Sadler,True
6723,3086,238,Immortal Technique,True
6724,3087,1337,Afroman,True
6725,3088,2,JAY-Z,True
6728,3092,179,Joe Budden,True
6729,3092,4947,Whiteboy,True
6742,3103,546362,Mark Bass,True
6743,3103,14558,Jeff Bass,True
6744,3103,45,Eminem,True
6745,3104,558736,Steve King,True
6746,3104,34708,Malcolm McLaren,True
6747,3104,32550,Trevor Horn,True
6748,3104,35496,Anne Dudley,True
6749,3104,33782,Luis Resto,True
6750,3104,45,Eminem,True
6751,3104,810,Obie Trice,True
6752,3105,108,50 Cent,True
6753,3105,59,2Pac,True
6754,3110,396,Wale,True
6755,3110,1319,Meek Mill,True
6756,3110,88,Rick Ross,True
6757,3114,92,Nicki Minaj,True
6758,3115,17746,Jahlil Beats,True
6759,3115,3,Fabolous,True
6760,3115,211,Red Cafe,True
6761,3116,10722,Short Nitty,True
6762,3116,3707,Big Scoob,True
6763,3116,24263,T-Will,True
6764,3116,10747,Bakarii,True
6765,3116,506,Tech N9ne,True
6766,3117,1421,Kendrick Lamar,True
6777,3128,492,Big Sean,True
6805,3139,8417,James Brown,True
6806,3139,1182298,Jalal Mansur Nuriddin,True
6807,3139,27765,Salaam Remi,True
6808,3139,56,Nas,True
6809,3140,307,RZA,True
6813,3142,713,​will.i.am,True
6814,3142,365,John Legend,True
6815,3142,27765,Salaam Remi,True
6816,3142,56,Nas,True
6826,3148,229,Redman,True
6827,3148,338,Busta Rhymes,True
6828,3149,2,JAY-Z,True
6829,3149,85,T.I.,True
6830,3150,34966,Peabo Bryson,True
6831,3150,2260,DJ Premier,True
6832,3150,56,Nas,True
6834,3157,104081,John Bettis,True
6835,3157,493977,Steve Porcaro,True
6852,3169,20,Ghostface Killah,True
6853,3169,147,Lupe Fiasco,True
6854,3169,4431,Mike Shinoda,True
6856,3171,291,Xzibit,True
6857,3171,1129,​The D.O.C.,True
6858,3171,46,Snoop Dogg,True
6859,3171,186,Ice Cube,True
6860,3171,1436,MC Ren,True
6861,3171,2652,Jazze Pha,True
6862,3171,1437,Six2,True
6868,3173,1954,Just Blaze,True
6869,3173,2,JAY-Z,True
6870,3173,1336,Babyface,True
6871,3173,642153,K. Edmonds,True
6872,3176,660,Prince,True
6873,3177,85,T.I.,True
6874,3177,127,Scarface,True
6875,3177,3380,Lil C,True
6876,3177,52430,Mitchellel,True
6877,3177,977800,Mike Dupree,True
6892,3189,1339,Ab-Liva,True
6893,3189,20314,No Malice,True
6894,3189,643,Pusha-T,True
6895,3189,110,Pharrell Williams,True
6896,3190,643,Pusha-T,True
6897,3190,20314,No Malice,True
6898,3190,110,Pharrell Williams,True
6930,3217,72,Kanye West,True
6931,3217,375,Ne-Yo,True
6932,3217,42589,Chuck Harmony,True
6933,3217,557056,William Salter,True
6934,3217,529263,Ralph MacDonald,True
6935,3217,12145,Bill Withers,True
6936,3218,64473,Eddie Montilla,True
6937,3218,932957,Cool & Dre,True
6938,3218,4,Lil Wayne,True
6939,3219,422892,S. Barnes,True
6940,3219,642143,J. C. Oliver,True
6941,3219,2,JAY-Z,True
6942,3220,27438,Bink!,True
6943,3220,2,JAY-Z,True
6944,3221,348548,Ingrid Chavez,True
6945,3221,41180,Larry Smith,True
6946,3221,738,D.M.C.,True
6947,3221,8557,Rev Run,True
6948,3221,217,DJ Quik,True
6949,3221,276,Madonna,True
6950,3221,3329,Lenny Kravitz,True
6951,3221,2,JAY-Z,True
6952,3222,554,Tyga,True
6953,3223,310,Wiz Khalifa,True
6954,3224,31309,Dust Brothers,True
6955,3224,329,Beastie Boys,True
6960,3227,387527,Chad Smith,True
6961,3227,1695,John Frusciante,True
6962,3227,61532,Flea,True
6963,3227,582309,Anthony Kiedis,True
6968,3230,500,Bruno Mars,True
6969,3230,28906,​benny blanco,True
6970,3230,27804,Dr. Luke,True
6971,3230,49094,Philip Lawrence,True
6972,3230,32826,Claude Kelly,True
6973,3230,1081,Flo Rida,True
6986,3234,1128243,Kevin Woods,True
6987,3234,27578,StarGate,True
6988,3234,38746,Eric Dan,True
6989,3234,310,Wiz Khalifa,True
6990,3235,46,Snoop Dogg,True
6991,3235,1037,The Cataracs,True
6995,3239,535,R. Kelly,True
6999,3243,508,Inspectah Deck,True
7000,3243,228,Method Man,True
7001,3243,307,RZA,True
7043,3267,375,Ne-Yo,True
7044,3267,141125,Timothy Bloom,True
7049,3273,307,RZA,True
7050,3273,20,Ghostface Killah,True
7051,3273,719,Cappadonna,True
7052,3273,76,Raekwon,True
7080,3299,46,Snoop Dogg,True
7081,3299,107,Lil Jon,True
7082,3299,186,Ice Cube,True
7083,3300,42,The Game,True
7084,3300,538,Chrisette Michele,True
7085,3300,10233,Scott Storch,True
7096,3312,1129,​The D.O.C.,True
7097,3313,2,JAY-Z,True
7098,3313,123,Dr. Dre,True
7099,3313,27937,Mark Batson,True
7102,3319,130,Drake,True
7103,3320,130,Drake,True
7104,3324,4935,Jamie Sommers,True
7105,3324,307,RZA,True
7106,3324,20,Ghostface Killah,True
7107,3327,2256,E.D.I. Mean,True
7108,3327,6140,Napoleon (Outlawz),True
7109,3327,59,2Pac,True
7110,3327,2257,Young Noble,True
7111,3327,2650,Kastro,True
7121,3335,1501,Keith Murray,True
7122,3336,27555,Wino,True
7123,3336,1023418,Norman Beavers,True
7124,3336,1023419,Marvin Craig,True
7125,3336,676,Coolio,True
7145,3349,45,Eminem,True
7146,3349,1333,Proof,True
7147,3351,130,Drake,True
7148,3352,34140,Allah Justice,True
7149,3352,76,Raekwon,True
7150,3352,977,Masta Killa,True
7151,3352,306,Slick Rick,True
7152,3352,507,GZA,True
7153,3353,1133628,William Rinehart,True
7154,3353,33782,Luis Resto,True
7155,3353,45,Eminem,True
7156,3353,27453,Emile Haynie,True
7157,3353,810,Obie Trice,True
7158,3354,263426,Crooked I,True
7159,3354,5971,Focus…,True
7160,3354,179,Joe Budden,True
7161,3354,262,Joell Ortiz,True
7162,3354,471,Royce da 5’9”,True
7163,3355,307,RZA,True
7164,3355,76,Raekwon,True
7165,3356,111,Ludacris,True
7166,3357,484,KXNG CROOKED,True
7167,3357,31269,Frequency,True
7168,3357,325,Novel,True
7169,3357,179,Joe Budden,True
7170,3357,262,Joell Ortiz,True
7171,3357,471,Royce da 5’9”,True
7217,3381,835,Michael Jackson,True
7218,3383,70,MF DOOM,True
7219,3384,157,Akon,True
7220,3384,810,Obie Trice,True
7225,3387,27630,L.V.M.,True
7226,3387,27629,DJ Nasty,True
7227,3387,337,T-Pain,True
7228,3387,4,Lil Wayne,True
7229,3387,272,Plies,True
7230,3387,88,Rick Ross,True
7233,3389,130,Drake,True
7234,3389,67,Jeezy,True
7235,3391,7210,Samuel Christian,True
7236,3391,400369,Ray Murray,True
7237,3391,400370,Rico Wade,True
7238,3391,318,Big Boi,True
7239,3391,351,George Clinton,True
7240,3392,388,Talib Kweli,True
7241,3392,110,Pharrell Williams,True
7242,3392,26832,Chad Hugo,True
7249,3395,2444,Pimp C,True
7250,3395,1177281,J. Prince,True
7251,3395,54545,Steve Below,True
7252,3395,288,Bun B,True
7253,3397,72,Kanye West,True
7257,3399,9909,Sylvia Robinson,True
7258,3399,643712,George Kerr,True
7259,3399,72,Kanye West,True
7260,3400,812,Rhymefest,True
7261,3400,388,Talib Kweli,True
7262,3400,223,Common,True
7263,3400,267,Q-Tip,True
7264,3400,72,Kanye West,True
7268,3402,67,Jeezy,True
7269,3402,337,T-Pain,True
7270,3402,391230,Patrick Doyle,True
7271,3402,27434,Jeff Bhasker,True
7272,3402,643646,Antony von Williams,True
7273,3402,68,Kid Cudi,True
7274,3402,344,Consequence,True
7275,3402,5454,Malik Yusef,True
7276,3402,643638,Jenny-Bea Englishman,True
7277,3402,72,Kanye West,True
7284,3405,370176,Roland Orzabal,True
7285,3405,4709,No I.D.,True
7286,3405,72,Kanye West,True
7306,3420,76,Raekwon,True
7307,3421,178752,Mr. Flash,True
7308,3421,156,Yasiin Bey,True
7309,3424,238,Immortal Technique,True
7310,3425,1534,Trademarc,True
7311,3425,1535,John Cena,True
7312,3427,288,Bun B,True
7313,3427,2444,Pimp C,True
7314,3427,289,Paul Wall,True
7315,3427,1536,Lil Keke,True
7316,3428,59,2Pac,True
7317,3428,1537,Storm,True
7318,3428,1225,C-Bo,True
7319,3428,2650,Kastro,True
7320,3428,2256,E.D.I. Mean,True
7321,3428,6140,Napoleon (Outlawz),True
7324,3443,11729,Fred Wesley,True
7325,3443,1026137,"John ""Jabo"" Starks",True
7326,3443,1178177,Joseph Howell,True
7327,3443,8417,James Brown,True
7328,3443,777361,Mark South,True
7329,3443,121721,Herb Middleton,True
7330,3443,82,Puff Daddy,True
7331,3443,777358,Terri Robinson,True
7332,3443,22,The Notorious B.I.G.,True
7342,3453,402745,"Kevin ""Colione"" Crowe",True
7343,3453,396,Wale,True
7345,3459,318,Big Boi,True
7346,3459,14266,André 3000,True
7347,3460,147,Lupe Fiasco,True
7348,3461,56,Nas,True
7351,3463,56,Nas,True
7352,3463,123,Dr. Dre,True
7353,3464,1554,Salt-N-Pepa,True
7356,3467,99955,Reggie Lucas,True
7357,3467,56,Nas,True
7358,3467,431037,James Mtume,True
7359,3467,9520,L.E.S.,True
7360,3468,34793,Mike Elizondo,True
7361,3468,1210,Truth Hurts,True
7362,3468,509,Mr. Porter,True
7363,3468,1366,Kuniva,True
7364,3468,1968,Swifty McVay,True
7365,3468,1043,Bizarre,True
7370,3471,127,Scarface,True
7371,3471,56,Nas,True
7387,3477,56,Nas,True
7388,3477,9520,L.E.S.,True
7389,3477,77,DMX,True
7466,3530,1582,Alfamega,True
7467,3530,85,T.I.,True
7468,3530,338,Busta Rhymes,True
7469,3533,27453,Emile Haynie,True
7470,3533,68,Kid Cudi,True
7471,3538,153041,Creative Source,True
7472,3538,34,Jadakiss,True
7473,3539,662,Boi-1da,True
7474,3539,88,Rick Ross,True
7475,3539,211,Red Cafe,True
7476,3540,2870,True Master,True
7477,3540,228,Method Man,True
7478,3540,719,Cappadonna,True
7483,3545,455,Lil B,True
7489,3547,933002,Kenyatta Williams,True
7490,3547,176,Black Thought,True
7506,3563,1129,​The D.O.C.,True
7513,3569,4,Lil Wayne,True
7514,3569,88,Rick Ross,True
7515,3569,460,Ace Hood,True
7516,3571,43509,D10,True
7517,3571,27612,40,True
7518,3571,130,Drake,True
7552,3589,27937,Mark Batson,True
7553,3589,34793,Mike Elizondo,True
7554,3589,1555,Havoc,True
7555,3589,122,Prodigy of Mobb Deep,True
7556,3589,123,Dr. Dre,True
7557,3589,108,50 Cent,True
7558,3591,455,Lil B,True
7587,3612,1142,Really Doe,True
7588,3612,951,The World Famous Tony Williams,True
7589,3612,289,Paul Wall,True
7590,3612,343,GLC,True
7591,3612,72,Kanye West,True
7592,3613,1179516,Sheila Holman,True
7593,3613,383590,Eddie Holman,True
7594,3613,1603,Jully Black,True
7595,3613,1957,Saukrates,True
7596,3613,58473,Agile,True
7597,3613,56,Nas,True
7598,3615,70,MF DOOM,True
7615,3632,226751,Diane Warren,True
7616,3638,2,JAY-Z,True
7617,3638,103,Big L,True
7618,3639,310,Wiz Khalifa,True
7619,3639,46,Snoop Dogg,True
7625,3645,24923,Bonnie McKee,True
7626,3645,28906,​benny blanco,True
7627,3645,27835,Max Martin,True
7628,3645,27804,Dr. Luke,True
7629,3645,1195,Katy Perry,True
7630,3646,649704,Tony Scales,True
7631,3646,672885,Edrick Miles,True
7632,3646,108041,"Andrew ""Drew"" Clifton",True
7633,3646,27502,Eric Hudson,True
7634,3646,31928,Troy Taylor,True
7635,3646,326,Trey Songz,True
7636,3648,229,Redman,True
7644,3650,56,Nas,True
7645,3650,847,Kool G Rap,True
7671,3669,4,Lil Wayne,True
7672,3669,86,Birdman,True
7681,3675,69,J. Cole,True
7682,3678,318,Big Boi,True
7683,3678,853,B.o.B,True
7684,3678,1013,Playboy Tre,True
7685,3678,34580,DJ Speedy,True
7686,3678,2265,Joi,True
7687,3680,307,RZA,True
7688,3680,1060,U-God,True
7689,3680,76,Raekwon,True
7690,3680,20,Ghostface Killah,True
7693,3682,1043415,Stuart Bascombe,True
7694,3682,1043414,Russell Patterson,True
7695,3682,1043413,Leroy Burgess,True
7696,3682,145316,Patrick Adams,True
7697,3682,20,Ghostface Killah,True
7698,3682,307,RZA,True
7699,3682,76,Raekwon,True
7702,3684,1629,Petey Pablo,True
7703,3684,2147,Sean Garrett,True
7704,3684,1630,Ciara,True
7718,3688,1499,Rage Against the Machine,True
7744,3717,2014,DJ Green Lantern,True
7745,3717,1648,Rick James,True
7746,3717,338,Busta Rhymes,True
7747,3718,455,Lil B,True
7748,3719,2121,Heavy D,True
7749,3719,119,Beanie Sigel,True
7774,3749,85,T.I.,True
7775,3749,7898,Drumma Boy,True
7776,3749,422875,Harvey Mason Jr.,True
7777,3752,255,Lloyd Banks,True
7778,3752,108,50 Cent,True
7779,3754,742310,Adam Yauch,True
7780,3754,109644,Mike D,True
7781,3754,21576,Ad-Rock,True
7797,3762,157,Akon,True
7798,3762,46,Snoop Dogg,True
7799,3762,123,Dr. Dre,True
7800,3762,149,Nate Dogg,True
7801,3763,2726,Quincy Jones,True
7802,3763,141661,James Ingram,True
7806,3766,78,Juelz Santana,True
7808,3769,558736,Steve King,True
7809,3769,33782,Luis Resto,True
7810,3769,45,Eminem,True
7811,3769,810,Obie Trice,True
7814,3772,1665,Machine Gun Kelly,True
7815,3774,1177,Taylor Swift,True
7816,3775,555560,Trevor Lawrence Jr.,True
7817,3775,4918,Dawaun Parker,True
7818,3775,27937,Mark Batson,True
7819,3775,38636,Paul Rosenberg,True
7820,3775,45,Eminem,True
7836,3790,27709,Xaphoon Jones,True
7837,3790,413,Chiddy Bang,True
7840,3798,117,Trina,True
7841,3798,393,Shawna,True
7842,3798,204,Foxy Brown,True
7843,3798,111,Ludacris,True
7845,3803,106722,Khalis Bayyan,True
7846,3803,1411438,Earl Toon,True
7847,3803,1041193,"Dennis ""D.T."" Thomas",True
7848,3803,391773,"James ""J.T."" Taylor",True
7849,3803,1014759,Claydes Smith,True
7850,3803,1251643,Meekaaeel Muhammad,True
7851,3803,981306,George Brown,True
7852,3803,1041196,"Robert ""Kool"" Bell",True
7853,3803,411,Lil' Kim,True
7854,3803,7393,"Lisa ""Left Eye"" Lopes",True
7855,3803,1529,Missy Elliott,True
7856,3803,1679,Da Brat,True
7857,3803,1678,Angie Martinez,True
7865,3813,307,RZA,True
7866,3813,32,Ol' Dirty Bastard,True
7867,3813,76,Raekwon,True
7868,3813,228,Method Man,True
7871,3815,307,RZA,True
7872,3815,20,Ghostface Killah,True
7873,3815,1060,U-God,True
7874,3815,76,Raekwon,True
7875,3815,977,Masta Killa,True
7876,3815,719,Cappadonna,True
7877,3818,31634,Guy-Manuel de Homem-Christo,True
7878,3818,42463,Thomas Bangalter,True
7879,3818,110,Pharrell Williams,True
7880,3819,70,MF DOOM,True
7881,3820,70,MF DOOM,True
7893,3828,59,2Pac,True
7904,3838,4,Lil Wayne,True
7905,3838,554,Tyga,True
7908,3842,998,B-Real,True
7909,3843,1148,Will Smith,True
7910,3843,295,DJ Jazzy Jeff,True
7916,3846,72,Kanye West,True
7920,3849,8957,Danger Mouse,True
7921,3849,70,MF DOOM,True
7922,3850,70,MF DOOM,True
7923,3850,20,Ghostface Killah,True
7924,3851,70,MF DOOM,True
7925,3852,70,MF DOOM,True
7926,3852,4413,CeeLo Green,True
7927,3853,70,MF DOOM,True
7928,3855,70,MF DOOM,True
7929,3857,402,Young Buck,True
7937,3862,156,Yasiin Bey,True
7938,3862,1709,Bobby Womack,True
7939,3862,1974,Damon Albarn,True
7995,3901,4,Lil Wayne,True
7996,3902,1648,Rick James,True
7997,3902,115373,Keith Harris,True
7998,3902,47060,​apl.de.ap,True
7999,3902,713,​will.i.am,True
8000,3906,1010,XV,True
8020,3915,59,2Pac,True
8021,3915,1158,Yaki Kadafi,True
8022,3915,2256,E.D.I. Mean,True
8023,3915,73335,Burt Bacharach,True
8024,3915,412388,Hal David,True
8025,3915,37699,Leon Ware,True
8026,3915,34572,"Richard ""Dick"" Rudolph",True
8027,3915,25699,Minnie Riperton,True
8029,3921,20,Ghostface Killah,True
8030,3921,76,Raekwon,True
8031,3922,568005,"Leonard ""Hub"" Hubbard",True
8032,3922,1054522,Kyle Jones,True
8033,3922,5315,Rahzel,True
8034,3922,65357,Kamal Gray,True
8035,3922,30569,Questlove,True
8036,3922,316,Dice Raw,True
8037,3922,176,Black Thought,True
8038,3922,10233,Scott Storch,True
8074,3948,119,Beanie Sigel,True
8098,3969,45,Eminem,True
8100,3971,1745,Childish Gambino,True
8108,3985,263426,Crooked I,True
8109,3985,617,Black Milk,True
8110,3985,179,Joe Budden,True
8111,3985,262,Joell Ortiz,True
8112,3985,471,Royce da 5’9”,True
8131,3999,110,Pharrell Williams,True
8138,4003,78,Juelz Santana,True
8139,4003,4,Lil Wayne,True
8142,4009,1183,Curren$y,True
8143,4009,310,Wiz Khalifa,True
8145,4011,420,Blu,True
8146,4012,455,Lil B,True
8147,4015,1436,MC Ren,True
8148,4017,4,Lil Wayne,True
8155,4021,233728,Charles Fox,True
8156,4021,402792,Norman Gimbel,True
8161,4034,1269,KRS-One,True
8162,4034,2260,DJ Premier,True
8163,4035,1400,Tinchy Stryder,True
8164,4035,13465,Emeli Sandé,True
8165,4035,133089,Nathan Retro,True
8166,4038,1282,Booba,True
8167,4040,272,Plies,True
8168,4040,27626,J.R. Rotem,True
8170,4042,69,J. Cole,True
8172,4046,33268,Chucky Thompson,True
8173,4046,56,Nas,True
8176,4048,1780,ILL BILL,True
8177,4049,1780,ILL BILL,True
8178,4049,319,Vinnie Paz,True
8181,4052,68,Kid Cudi,True
8182,4053,1533423,"Scott Mescudi, Bethany Cosentino, Rostam Batmanglij",True
8199,4065,1417060,Takbir Bashir,True
8200,4065,1417059,Ryan Maginn,True
8201,4065,4431,Mike Shinoda,True
8234,4090,43509,D10,True
8235,4090,27612,40,True
8236,4090,130,Drake,True
8239,4096,319,Vinnie Paz,True
8244,4102,319,Vinnie Paz,True
8245,4102,209,Canibus,True
8247,4104,32,Ol' Dirty Bastard,True
8248,4104,228,Method Man,True
8272,4117,46,Snoop Dogg,True
8273,4117,42,The Game,True
8274,4117,13291,Terrace Martin,True
8306,4130,27440,DJ Fuze,True
8307,4130,2710,Money B,True
8308,4130,527,Shock G,True
8309,4130,223454,Donna Summer,True
8310,4130,225679,Pete Bellotte,True
8311,4130,50122,Giorgio Moroder,True
8340,4155,1282,Booba,True
8346,4162,1839,Slug,True
8366,4177,319,Vinnie Paz,True
8367,4178,2564,Reef the Lost Cauze,True
8368,4178,2616,Chief Kamachi,True
8369,4178,319,Vinnie Paz,True
8372,4180,56,Nas,True
8373,4180,3776,Stic.man,True
8383,4186,644796,J. Lorber,True
8384,4186,12991,Ski Beatz,True
8385,4186,2,JAY-Z,True
8386,4187,388,Talib Kweli,True
8391,4197,515,Jus Allah,True
8392,4197,319,Vinnie Paz,True
8393,4198,20,Ghostface Killah,True
8394,4198,307,RZA,True
8399,4209,515,Jus Allah,True
8400,4209,346,Mr. Lif,True
8401,4209,319,Vinnie Paz,True
8404,4211,319,Vinnie Paz,True
8405,4212,946,Killah Priest,True
8406,4212,319,Vinnie Paz,True
8407,4213,2616,Chief Kamachi,True
8408,4213,319,Vinnie Paz,True
8409,4214,1837,B.A. Barakus,True
8410,4214,1836,Louis Logic,True
8411,4214,1835,DiamondBack,True
8412,4214,319,Vinnie Paz,True
8413,4217,238,Immortal Technique,True
8416,4219,1282,Booba,True
8417,4225,20,Ghostface Killah,True
8418,4225,76,Raekwon,True
8419,4227,3097,Solomon Childs,True
8420,4227,20,Ghostface Killah,True
8421,4227,119,Beanie Sigel,True
8422,4228,34356,Hurt-M-Badd,True
8423,4228,59,2Pac,True
8424,4232,1581,Linkin Park,True
8425,4233,4,Lil Wayne,True
8426,4234,719,Cappadonna,True
8427,4234,507,GZA,True
8428,4234,977,Masta Killa,True
8429,4234,76,Raekwon,True
8430,4234,20,Ghostface Killah,True
8431,4235,228,Method Man,True
8432,4235,20,Ghostface Killah,True
8433,4235,76,Raekwon,True
8434,4235,1060,U-God,True
8435,4235,307,RZA,True
8442,4239,1714,Anthony Hamilton,True
8443,4239,21682,7 Aurelius,True
8444,4239,8976,Johnny J,True
8445,4239,59,2Pac,True
8446,4240,27653,Sap,True
8447,4240,958,Sufjan Stevens,True
8448,4240,820,Mac Miller,True
8449,4241,26832,Chad Hugo,True
